"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
9.71847081177856e-20,3.98043130758197,0.569,0.304,2.91554124353357e-16,"9","Mid1"
3.72988664586728e-18,2.26240515641053,0.506,0.201,1.11896599376019e-14,"9","Ccl4"
5.52744964956743e-18,5.19175741050483,0.544,0.308,1.65823489487023e-14,"9","Arid5b"
6.72638428863678e-18,8.24232524249431,0.573,0.364,2.01791528659103e-14,"9","Etv6"
1.96554204450417e-17,5.61790830738777,0.565,0.263,5.8966261335125e-14,"9","Rufy3"
2.0676264866523e-17,3.68857952841485,0.54,0.18,6.2028794599569e-14,"9","Tnf"
2.66847594219854e-17,3.01865210840691,0.569,0.15,8.00542782659562e-14,"9","Cd274"
2.69289519820455e-17,4.0576904401564,0.531,0.144,8.07868559461366e-14,"9","Atp10a"
3.00899870109646e-17,0.837682627379277,0.531,0.21,9.02699610328939e-14,"9","Gpr84"
2.27597546460284e-16,4.4114681314235,0.607,0.244,6.82792639380853e-13,"9","Irf1"
3.76450975978198e-16,2.74347807483332,0.502,0.197,1.12935292793459e-12,"9","Ccl2"
7.45539082019394e-16,0.820797657990422,0.536,0.327,2.23661724605818e-12,"9","B2m"
2.16427198483369e-15,5.63678229555516,0.527,0.168,6.49281595450108e-12,"9","Itpr1"
8.95132517643746e-15,1.56246910352827,0.548,0.317,2.68539755293124e-11,"9","Creb5"
1.47314858127273e-14,4.49720898714703,0.577,0.298,4.41944574381819e-11,"9","Tank"
1.81751745393825e-14,1.21077425714487,0.49,0.047,5.45255236181476e-11,"9","Iigp1"
4.09255794534434e-14,2.78879418999715,0.431,0.15,1.2277673836033e-10,"9","Gm17268"
4.92283151562458e-14,3.70179080736085,0.54,0.28,1.47684945468737e-10,"9","Casp4"
5.30900712216744e-14,4.52218869147611,0.536,0.264,1.59270213665023e-10,"9","Tent5a"
1.04435740101337e-13,1.35503065130716,0.548,0.249,3.13307220304011e-10,"9","Smim3"
1.7619502350173e-13,3.63685786292725,0.444,0.167,5.28585070505191e-10,"9","Clic4"
2.26164796279279e-13,4.15735968146471,0.184,0.266,6.78494388837836e-10,"9","Myo1b"
3.56428048371471e-13,4.12154770145844,0.506,0.079,1.06928414511441e-09,"9","Cd69"
1.48883867333096e-12,2.46909026909935,0.452,0.156,4.46651601999287e-09,"9","Ccrl2"
1.61982435934956e-12,1.28838026201954,0.506,0.181,4.85947307804867e-09,"9","Ccnd1"
2.44511524038709e-12,3.50705048074302,0.477,0.134,7.33534572116126e-09,"9","Abcg1"
4.7460669645685e-12,13.327552452817,0.477,0.088,1.42382008937055e-08,"9","Gbp5"
1.27967263484373e-11,10.2269939827846,0.565,0.372,3.83901790453119e-08,"9","Cd86"
1.31853054079557e-11,4.47561331090948,0.536,0.227,3.9555916223867e-08,"9","Tspo"
1.97520798625772e-11,8.07431000874681,0.565,0.316,5.92562395877316e-08,"9","Tbc1d1"
2.58728119377023e-11,5.97017682538495,0.464,0.13,7.76184358131068e-08,"9","Setdb2"
2.7187164236361e-11,4.60012420785463,0.548,0.344,8.15614927090831e-08,"9","Arhgap25"
7.65703245804909e-11,4.42330469963075,0.54,0.178,2.29710973741473e-07,"9","Prr5l"
8.13390826701716e-11,4.04771532238396,0.548,0.353,2.44017248010515e-07,"9","Akt3"
3.3921658473607e-10,5.01438882336575,0.536,0.175,1.01764975420821e-06,"9","Mllt3"
7.01433317518063e-10,1.57950631712367,0.515,0.312,2.10429995255419e-06,"9","Aopep"
7.55981489549592e-10,5.6114379425591,0.473,0.07,2.26794446864878e-06,"9","Acod1"
1.47911944626483e-09,3.49183339395406,0.452,0.114,4.43735833879449e-06,"9","Ccl5"
2.60108113632098e-09,2.82911689961267,0.485,0.227,7.80324340896295e-06,"9","Eya4"
3.43373505260316e-09,2.05452913407635,0.561,0.368,1.03012051578095e-05,"9","C1qc"
3.92846460705758e-09,3.10664789067166,0.506,0.262,1.17853938211727e-05,"9","Daam1"
1.43911648587643e-08,1.17054208273217,0.406,0.116,4.3173494576293e-05,"9","Fcgr4"
4.0170662336006e-08,0.776751368473976,0.54,0.359,0.000120511987008018,"9","C1qb"
9.73910773455228e-08,1.13656648304984,0.439,0.259,0.000292173232036568,"9","Abcb1b"
9.96964670300973e-08,2.34149473999506,0.46,0.119,0.000299089401090292,"9","Fam241a"
3.09346046965467e-07,0.752729854969219,0.402,0.16,0.0009280381408964,"9","Id2"
1.6703092096316e-06,6.86260628916283,0.452,0.272,0.00501092762889481,"9","Itpkb"
2.9052261832037e-06,3.53547497484082,0.389,0.28,0.00871567854961109,"9","Tsix"
2.97518872154585e-06,3.91518003688839,0.385,0.042,0.00892556616463754,"9","Cxcl13"
3.63265394143631e-06,0.879369522419589,0.439,0.149,0.0108979618243089,"9","Gm42047"
4.15154924384014e-06,1.23961588952282,0.247,0.353,0.0124546477315204,"9","Trio"
5.38993227146986e-06,1.87077495093495,0.276,0.361,0.0161697968144096,"9","Tmx4"
8.78359998333893e-06,3.17105184097587,0.192,0.257,0.0263507999500168,"9","Gm26827"
9.41385941143163e-06,2.64008732344009,0.418,0.17,0.0282415782342949,"9","Bcl2a1d"
1.07953131424283e-05,1.76990243364875,0.351,0.137,0.032385939427285,"9","BC049352"
7.95708499104234e-105,11.7341688872864,1,0.179,2.3871254973127e-101,"10","Tma7"
1.2746909772594e-104,9.01986853379332,1,0.066,3.82407293177819e-101,"10","Rcvrn"
1.37827196554043e-104,7.62336834893275,1,0.104,4.13481589662128e-101,"10","Pde6g"
1.76418976542303e-104,6.8696754820516,1,0.163,5.29256929626909e-101,"10","Gngt1"
2.86113248731121e-104,7.76046838557249,1,0.098,8.58339746193362e-101,"10","Rom1"
1.08731920059107e-103,7.86255056478133,0.988,0.076,3.26195760177321e-100,"10","Unc119"
2.04651838414568e-101,7.50914640175709,0.988,0.091,6.13955515243704e-98,"10","Gnat1"
2.05819480822713e-101,6.335956724905,0.981,0.074,6.17458442468139e-98,"10","Guca1b"
1.08107315490789e-100,5.6642434853447,0.988,0.104,3.24321946472366e-97,"10","Pdc"
1.3095137709856e-100,7.34104337457862,0.963,0.096,3.92854131295681e-97,"10","Guca1a"
1.71582629188866e-100,4.54754564148213,0.981,0.082,5.14747887566599e-97,"10","Prph2"
2.06614541052742e-100,9.06003389461766,0.994,0.219,6.19843623158227e-97,"10","Gapdh"
1.22221527637015e-99,10.7259725224226,0.926,0.029,3.66664582911046e-96,"10","Smim40"
1.89788462376613e-99,6.60958082824876,0.975,0.051,5.69365387129838e-96,"10","Nrl"
2.35984415158608e-99,4.79412333793888,0.988,0.182,7.07953245475823e-96,"10","Rho"
3.58125293563038e-99,6.50657115534171,0.944,0.058,1.07437588068911e-95,"10","Tulp1"
4.1221232286333e-99,17.0814921718225,0.969,0.19,1.23663696858999e-95,"10","Ndufa4"
7.27379976952222e-99,4.67152645152001,1,0.116,2.18213993085667e-95,"10","Sag"
2.29571673861802e-97,7.34545446115181,0.981,0.206,6.88715021585406e-94,"10","Gnb1"
2.38787192881199e-97,9.6512149094563,0.926,0.04,7.16361578643598e-94,"10","Cpe"
4.14682491438482e-97,5.41846092551298,0.951,0.052,1.24404747431545e-93,"10","Rs1"
9.21589990793328e-97,6.0869314309023,0.901,0.038,2.76476997237998e-93,"10","Aipl1"
5.82270406371036e-96,9.43454695440848,0.969,0.191,1.74681121911311e-92,"10","Eno1"
7.21064332979901e-96,10.6360400726169,0.895,0.038,2.1631929989397e-92,"10","Vtn"
3.07924413185734e-95,12.085593016607,0.957,0.181,9.23773239557203e-92,"10","Hmgn1"
4.1430238007165e-95,8.78117773786792,0.944,0.113,1.24290714021495e-91,"10","Slc24a1"
1.48545051568467e-94,9.89053512865732,0.957,0.197,4.45635154705402e-91,"10","Aldoa"
1.17096987400429e-92,12.242348185808,0.969,0.275,3.51290962201287e-89,"10","Ybx1"
8.56036213409962e-92,15.1098026132521,0.926,0.196,2.56810864022988e-88,"10","Gpx4"
8.76301760642583e-92,9.74627387011608,0.877,0.031,2.62890528192775e-88,"10","Mgarp"
3.42363565914734e-91,9.79614445947129,0.981,0.33,1.0270906977442e-87,"10","Ubb"
3.83296160179762e-91,4.07940488057013,0.914,0.058,1.14988848053929e-87,"10","Rp1"
4.84969148041408e-91,8.12887589894157,0.864,0.043,1.45490744412422e-87,"10","Rbp3"
1.18771617261107e-90,14.1440155643834,0.951,0.288,3.56314851783321e-87,"10","Oaz1"
3.21879007645236e-90,5.50003131539689,0.809,0.04,9.65637022935708e-87,"10","Slc17a7"
3.0521293339816e-89,3.74972006982095,0.864,0.042,9.1563880019448e-86,"10","Cplx4"
3.39925553206967e-89,7.79329773951355,0.938,0.207,1.0197766596209e-85,"10","Pkm"
5.86795963294664e-89,8.75198088479048,0.87,0.039,1.76038788988399e-85,"10","Prcd"
2.39729684140404e-88,10.7501375033625,0.827,0.047,7.19189052421211e-85,"10","Chchd10"
2.68644122041876e-88,5.54421777806947,0.827,0.046,8.05932366125629e-85,"10","Rgs9"
1.96578599313435e-87,5.30439196385723,0.778,0.042,5.89735797940304e-84,"10","Fam169a"
6.24853048085812e-87,9.92009572654848,0.889,0.098,1.87455914425744e-83,"10","Atp1a3"
1.13679285822286e-86,4.8952264412962,0.92,0.052,3.41037857466858e-83,"10","Cnga1"
1.27833791067629e-86,9.82783356317944,0.821,0.04,3.83501373202887e-83,"10","Reep6"
1.56242319569756e-86,7.85934391502719,0.858,0.041,4.68726958709269e-83,"10","Rtbdn"
2.09027954823034e-86,8.7856292023721,0.759,0.033,6.27083864469102e-83,"10","Lgalsl"
4.00123508872805e-85,4.44070987326467,0.889,0.056,1.20037052661841e-81,"10","Pde6b"
1.36746785210355e-84,4.971131616439,0.765,0.038,4.10240355631064e-81,"10","Fabp12"
1.39069612725388e-84,12.7207324246615,0.889,0.2,4.17208838176163e-81,"10","Cox6c"
2.2295280745735e-84,15.6711321803153,0.827,0.102,6.68858422372049e-81,"10","Guk1"
2.8669651262293e-84,6.30630210160859,0.907,0.234,8.60089537868791e-81,"10","Chchd2"
5.80611820408081e-84,4.37175208877942,0.827,0.05,1.74183546122424e-80,"10","Map1b"
9.64384883337936e-84,4.47164563411392,0.846,0.058,2.89315465001381e-80,"10","Kcnb1"
1.43457371125814e-83,7.22220108237153,0.759,0.032,4.30372113377441e-80,"10","Atp1b2"
1.453961071966e-82,8.21752058302523,0.944,0.31,4.361883215898e-79,"10","Hsp90aa1"
1.20921482269998e-80,6.50310195045998,0.648,0.03,3.62764446809993e-77,"10","Slc1a2"
2.25861695213231e-80,5.79633609676478,0.951,0.299,6.77585085639694e-77,"10","Rpl9"
8.13589172134227e-80,2.99471986399896,0.821,0.048,2.44076751640268e-76,"10","Cngb1"
9.60854835861477e-80,0.646444904354407,0.679,0.042,2.88256450758443e-76,"10","Abca4"
1.34238937441998e-79,5.77063062832578,0.636,0.028,4.02716812325995e-76,"10","Nxnl1"
1.55370865648986e-79,12.9658231534743,0.877,0.182,4.66112596946959e-76,"10","Pgam1"
1.80798951178758e-79,9.19724640843911,0.722,0.031,5.42396853536274e-76,"10","Car2"
5.78642717493233e-79,7.36191443304523,0.901,0.203,1.7359281524797e-75,"10","Agpat3"
1.0381065986936e-77,7.00327895890685,0.833,0.138,3.1143197960808e-74,"10","Ybx3"
1.51974861720207e-77,4.16306193230706,0.821,0.062,4.5592458516062e-74,"10","Fam57b"
2.36591630332658e-77,5.97710927233635,0.84,0.148,7.09774890997973e-74,"10","Arl3"
3.35553217196544e-77,0.987446917471587,0.691,0.041,1.00665965158963e-73,"10","Ppp2r2b"
1.98458975780474e-76,9.28527417803378,0.938,0.327,5.95376927341422e-73,"10","H3f3a"
2.08582644113233e-76,3.90240853423305,0.944,0.279,6.257479323397e-73,"10","Rps8"
5.20545336663744e-75,10.3212357240911,0.864,0.201,1.56163600999123e-71,"10","Slc25a4"
8.58104484792518e-75,2.38658688424737,0.667,0.036,2.57431345437755e-71,"10","Snap25"
1.20866506483807e-74,8.40227756182569,0.772,0.065,3.62599519451422e-71,"10","Impdh1"
1.49777150244166e-74,1.4509542325222,0.642,0.038,4.49331450732499e-71,"10","Rorb"
4.42726791825196e-74,3.0779347753121,0.858,0.05,1.32818037547559e-70,"10","Pde6a"
3.29615220818017e-73,1.73493366885162,0.599,0.035,9.88845662454051e-70,"10","Ankrd33b"
7.43893638239348e-73,8.71738993996659,0.883,0.263,2.23168091471804e-69,"10","Cox8a"
2.52830695392342e-72,5.8381661385356,0.685,0.059,7.58492086177026e-69,"10","Khdrbs3"
5.5438269909322e-72,3.50866935963234,0.679,0.032,1.66314809727966e-68,"10","Neurod1"
6.90707190773036e-72,5.76402695738062,0.92,0.316,2.07212157231911e-68,"10","Rps15"
3.57167908525089e-71,3.33377923279039,0.623,0.04,1.07150372557527e-67,"10","Impg2"
1.18667386662498e-70,1.37753140374176,0.938,0.281,3.56002159987495e-67,"10","Rplp1"
1.55338058252512e-70,9.3577479033996,0.747,0.117,4.66014174757535e-67,"10","Hk1"
1.18895810386508e-69,5.00383076620098,0.716,0.037,3.56687431159523e-66,"10","Nr2e3"
7.40343708384106e-68,0.932793920457737,0.586,0.043,2.22103112515232e-64,"10","Pclo"
1.29627509527141e-67,4.41447153487616,0.617,0.036,3.88882528581423e-64,"10","Vax2os"
2.69333144613998e-67,6.87157856721165,0.778,0.064,8.07999433841995e-64,"10","Stx3"
4.30895389085372e-67,6.9662021635919,0.685,0.061,1.29268616725611e-63,"10","Pla2g7"
2.67481927934925e-66,3.06416629753963,0.605,0.034,8.02445783804776e-63,"10","Crx"
2.99982543695198e-66,3.41603812018874,0.753,0.18,8.99947631085595e-63,"10","Atp5mpl"
9.79317934025109e-66,0.807831948763255,0.562,0.052,2.93795380207533e-62,"10","Ubap1l"
1.38462696069673e-65,3.04776128875803,0.599,0.041,4.15388088209019e-62,"10","Mpp4"
1.50122590912129e-65,5.25526948968647,0.623,0.053,4.50367772736387e-62,"10","Cdr2"
6.98980055193319e-65,3.45357818502794,0.747,0.189,2.09694016557996e-61,"10","Ndufb9"
1.83894773913084e-64,1.17601684830117,0.488,0.045,5.5168432173925e-61,"10","Bicdl1"
3.21686758246999e-64,9.86036951155102,0.827,0.222,9.65060274740998e-61,"10","Ldha"
3.28985961881405e-64,4.64645530273085,0.778,0.186,9.86957885644216e-61,"10","Ndufa2"
6.20897676892067e-63,5.90046087313833,0.722,0.111,1.8626930306762e-59,"10","Stxbp1"
1.21368421548187e-62,6.4856143391977,0.679,0.077,3.64105264644561e-59,"10","Ccdc126"
3.53062663796496e-62,9.2896622973539,0.728,0.137,1.05918799138949e-58,"10","Ebpl"
4.39794067071314e-62,5.25025398768559,0.852,0.3,1.31938220121394e-58,"10","mt-Nd5"
2.29084665455932e-61,8.59014519795669,0.802,0.192,6.87253996367795e-58,"10","Fam3c"
2.33493177384929e-61,0.634509879143669,0.358,0.03,7.00479532154788e-58,"10","Sh3gl2"
3.84024951335607e-60,10.7751122235604,0.716,0.169,1.15207485400682e-56,"10","Selenow"
2.32543318197997e-58,4.90662064483113,0.648,0.047,6.97629954593992e-55,"10","Rdh12"
2.89967341989493e-58,4.67626579438388,0.877,0.282,8.69902025968478e-55,"10","mt-Cytb"
3.90424741332387e-58,5.42303332269508,0.772,0.204,1.17127422399716e-54,"10","Elob"
5.10634456019284e-58,12.0203725514433,0.716,0.176,1.53190336805785e-54,"10","Ndufb11"
8.43159250740747e-58,12.6524791578676,0.802,0.228,2.52947775222224e-54,"10","Anp32a"
8.88771025286956e-58,8.64175734084321,0.772,0.122,2.66631307586087e-54,"10","Hist1h2bc"
1.8145131889471e-57,11.0493333394385,0.765,0.184,5.4435395668413e-54,"10","Anp32e"
2.53725675546758e-57,6.11533943246471,0.84,0.301,7.61177026640275e-54,"10","mt-Nd3"
5.00790452472315e-57,2.03592660445538,0.889,0.32,1.50237135741694e-53,"10","Rpl13a"
8.82894524268571e-57,12.7170978062589,0.84,0.332,2.64868357280571e-53,"10","Ckb"
9.3333970271898e-57,3.49241978292407,0.556,0.072,2.80001910815694e-53,"10","Crb1"
1.1177991377858e-56,3.93161257048915,0.543,0.087,3.3533974133574e-53,"10","Asrgl1"
1.17120185347568e-56,1.8661704662844,0.728,0.221,3.51360556042703e-53,"10","Atp5l"
1.19246693556215e-56,10.5747466848543,0.673,0.183,3.57740080668646e-53,"10","Atp5g1"
1.91693285015785e-56,5.67134226944648,0.784,0.235,5.75079855047355e-53,"10","Uqcrh"
3.09757008164324e-56,2.9234084503029,0.698,0.199,9.29271024492971e-53,"10","Atp5e"
1.29190223028495e-55,0.938628184133311,0.636,0.046,3.87570669085484e-52,"10","Syt1"
6.19475635008943e-55,5.82032622862452,0.617,0.138,1.85842690502683e-51,"10","Ndufc1"
7.51768624232327e-55,5.68661412324143,0.858,0.298,2.25530587269698e-51,"10","mt-Nd4"
8.26746830310131e-55,4.21046975278923,0.833,0.283,2.48024049093039e-51,"10","Cox4i1"
1.51300012414947e-54,4.51079130387794,0.846,0.292,4.53900037244841e-51,"10","mt-Atp6"
1.70219461571359e-54,4.81807641971421,0.87,0.297,5.10658384714077e-51,"10","Rpl8"
1.47249072196998e-53,4.70755339994665,0.562,0.035,4.41747216590994e-50,"10","Grk1"
5.73932857649864e-53,5.97334015407247,0.704,0.04,1.72179857294959e-49,"10","Elovl4"
1.00243032326608e-52,1.65913844977531,0.648,0.04,3.00729096979824e-49,"10","Prom1"
9.91744215494994e-52,6.01509133107766,0.556,0.033,2.97523264648498e-48,"10","Cdhr1"
1.00236359126578e-50,1.44354959022454,0.549,0.068,3.00709077379734e-47,"10","Fam161a"
1.59380460414597e-50,5.3709171496124,0.617,0.157,4.7814138124379e-47,"10","H2afv"
3.85462077392739e-50,46.2007932148781,0.42,0.059,1.15638623217822e-46,"10","Gnb3"
5.75103071075848e-50,2.97074941254335,0.451,0.052,1.72530921322754e-46,"10","Cc2d2a"
2.05654962181009e-49,3.31950967372886,0.549,0.068,6.16964886543026e-46,"10","Syne2"
2.28851946072011e-49,5.17625863766377,0.593,0.137,6.86555838216034e-46,"10","Ndufa5"
2.71378397726997e-49,5.37188184456813,0.605,0.095,8.14135193180992e-46,"10","Hspa4l"
3.52637739324774e-49,3.17216686517733,0.654,0.035,1.05791321797432e-45,"10","Impg1"
9.1058364602295e-49,6.25675069313395,0.722,0.212,2.73175093806885e-45,"10","Atp5h"
1.9863856168428e-48,4.26169200247699,0.685,0.2,5.9591568505284e-45,"10","Commd1"
5.26204531876211e-48,1.81952586599151,0.858,0.32,1.57861359562863e-44,"10","Rpl10a"
1.33133844327867e-47,0.78437215945543,0.438,0.033,3.99401532983601e-44,"10","Map2"
1.62500392321786e-47,11.33273521806,0.735,0.21,4.87501176965358e-44,"10","Hmgn2"
3.10471878083522e-47,6.69474741281258,0.691,0.139,9.31415634250566e-44,"10","Faim"
5.48137135127643e-47,2.63157045466177,0.84,0.305,1.64441140538293e-43,"10","Rps25"
9.08505746869387e-47,2.09436003403706,0.815,0.295,2.72551724060816e-43,"10","mt-Nd1"
9.44865656726481e-47,3.11094758379132,0.778,0.301,2.83459697017944e-43,"10","Rpl14"
2.65925162189627e-46,2.75327990871629,0.815,0.299,7.97775486568881e-43,"10","mt-Co3"
3.13342624408786e-46,3.68065385978181,0.512,0.035,9.40027873226358e-43,"10","Hook1"
6.56869996300298e-46,4.02419863701312,0.809,0.294,1.97060998890089e-42,"10","mt-Nd2"
6.77133961548001e-46,2.52865362235568,0.389,0.039,2.031401884644e-42,"10","Gpsm2"
1.22199022130695e-45,3.03666125871539,0.765,0.301,3.66597066392086e-42,"10","Rpl22"
1.30648034265207e-45,3.45397802430536,0.796,0.297,3.91944102795622e-42,"10","mt-Co2"
1.32009489537126e-45,1.83128712914895,0.815,0.307,3.96028468611379e-42,"10","Rpl36"
2.40177572058257e-45,1.5626907557404,0.802,0.331,7.20532716174771e-42,"10","Rps3"
9.69082461955873e-45,6.30805460506818,0.685,0.206,2.90724738586762e-41,"10","Tpi1"
1.00806309662919e-44,4.05514081450561,0.605,0.137,3.02418928988758e-41,"10","Pgk1"
4.59010758738232e-44,1.56658438386516,0.506,0.091,1.3770322762147e-40,"10","Bbs7"
4.97968007651445e-44,1.20019684358118,0.593,0.062,1.49390402295433e-40,"10","Gnb5"
7.61277520878109e-44,3.15242532215039,0.401,0.067,2.28383256263433e-40,"10","Pfkp"
1.25056678362843e-43,2.11363694853258,0.488,0.11,3.7517003508853e-40,"10","Amer2"
1.27548784536716e-43,5.8476702887727,0.272,0.091,3.82646353610148e-40,"10","Opn1sw"
2.9301249731001e-43,9.36123015795664,0.636,0.203,8.79037491930029e-40,"10","Nap1l1"
6.07893992399765e-43,6.51766761730998,0.691,0.248,1.82368197719929e-39,"10","Aplp2"
7.88875408976328e-43,6.35903140719698,0.642,0.167,2.36662622692898e-39,"10","Clstn1"
9.39283607697317e-43,7.04685789752719,0.611,0.032,2.81785082309195e-39,"10","A930003A15Rik"
1.17221927747035e-42,0.538831109969783,0.352,0.04,3.51665783241106e-39,"10","Nt5e"
3.6450733297562e-42,6.10058742553733,0.469,0.045,1.09352199892686e-38,"10","Grtp1"
5.80456826007948e-42,1.8523959863533,0.537,0.162,1.74137047802384e-38,"10","Aktip"
9.23278571239359e-42,10.877308967361,0.704,0.241,2.76983571371808e-38,"10","Ssu72"
3.15334537064691e-41,4.77486081087694,0.549,0.062,9.46003611194072e-38,"10","Arl6"
3.91417472845962e-40,8.2198564895254,0.772,0.319,1.17425241853789e-36,"10","Slc6a6"
7.66058369323705e-40,2.22585993862002,0.469,0.117,2.29817510797112e-36,"10","Mapre3"
1.03301623299393e-39,1.95134524353912,0.444,0.11,3.0990486989818e-36,"10","Tsc22d1"
8.0981463681394e-39,1.97413722133292,0.617,0.151,2.42944391044182e-35,"10","Pcmtd2"
1.53093755498332e-37,1.58570109999664,0.586,0.198,4.59281266494995e-34,"10","Tomm6"
1.69595457268359e-37,1.7539474640058,0.753,0.307,5.08786371805076e-34,"10","Rpl27"
2.15015417411498e-37,9.42791574417908,0.611,0.166,6.45046252234494e-34,"10","Ndufs5"
1.08744071789574e-36,1.61391839706824,0.654,0.268,3.26232215368721e-33,"10","mt-Nd4l"
1.09595778825174e-36,8.67869761281969,0.586,0.047,3.28787336475521e-33,"10","Lbhd1"
2.94740129579133e-36,9.81140754303031,0.574,0.026,8.84220388737399e-33,"10","Pcsk1n"
3.05575493551569e-36,5.61384684906244,0.383,0.093,9.16726480654708e-33,"10","Afdn"
3.06465186702396e-36,4.91358342061856,0.451,0.038,9.1939556010719e-33,"10","Fam171b"
3.32932215495225e-36,2.46309361854039,0.358,0.073,9.98796646485675e-33,"10","Pacsin1"
3.55070652115234e-35,2.42670464940163,0.79,0.309,1.0652119563457e-31,"10","Rps11"
4.47226940932305e-35,15.7262567652183,0.636,0.169,1.34168082279692e-31,"10","Ndufs2"
5.33634618443616e-35,6.63659720858772,0.512,0.158,1.60090385533085e-31,"10","Fkbp3"
1.14808897546485e-34,9.07934408419922,0.537,0.215,3.44426692639454e-31,"10","Psip1"
1.2771119058425e-34,6.65844289633208,0.537,0.038,3.83133571752751e-31,"10","Nxnl2"
2.02628315550351e-34,1.77468881861224,0.426,0.118,6.07884946651052e-31,"10","Ahi1"
1.82998377761664e-33,1.32580453470654,0.383,0.095,5.48995133284993e-30,"10","Rrm1"
2.11254558411473e-33,5.95018775020226,0.531,0.057,6.33763675234418e-30,"10","Cabp4"
6.90734760825863e-33,13.7344092511838,0.617,0.189,2.07220428247759e-29,"10","Oip5os1"
1.10877674353803e-31,4.18096029971833,0.438,0.117,3.3263302306141e-28,"10","Slc25a33"
2.28607670624867e-31,8.33411114978664,0.519,0.034,6.85823011874601e-28,"10","Pcbp4"
2.84121983044077e-31,5.73398048694741,0.383,0.135,8.52365949132231e-28,"10","Ift74"
3.40717436962389e-31,2.4971761341914,0.284,0.125,1.02215231088717e-27,"10","Ccdc34"
5.28745023666595e-31,10.6648969984835,0.444,0.096,1.58623507099979e-27,"10","Cisd1"
8.28723153939946e-30,1.43705247052518,0.414,0.135,2.48616946181984e-26,"10","Wwtr1"
1.75927054425448e-28,4.30526880545344,0.685,0.283,5.27781163276343e-25,"10","Rps19"
4.96842598455291e-28,2.74205378140142,0.414,0.03,1.49052779536587e-24,"10","Sv2b"
9.10414244975049e-27,5.77856576752199,0.586,0.233,2.73124273492515e-23,"10","Tusc3"
1.29170930378023e-25,8.88386652108857,0.475,0.179,3.87512791134068e-22,"10","Nadk2"
2.28293454976631e-25,2.32912561589795,0.5,0.12,6.84880364929892e-22,"10","Rora"
4.12832681477202e-25,4.981216352378,0.463,0.031,1.23849804443161e-21,"10","AI847159"
4.32875495647995e-25,8.94778903970181,0.432,0.189,1.29862648694399e-21,"10","A930001M01Rik"
6.11483712208493e-25,7.02236089908578,0.444,0.209,1.83445113662548e-21,"10","Ipmk"
1.44935885717546e-24,4.61880183246315,0.377,0.152,4.34807657152637e-21,"10","Thoc5"
2.07514454764983e-22,4.25206696114699,0.395,0.034,6.2254336429495e-19,"10","Nedd4"
1.12540526127586e-21,0.702331376874051,0.574,0.163,3.37621578382757e-18,"10","Mif"
1.66719619995037e-21,5.89368440778195,0.506,0.103,5.00158859985112e-18,"10","Lyar"
8.56667183602573e-19,3.64366084335113,0.346,0.148,2.57000155080772e-15,"10","Ppa2"
4.88723019823995e-18,1.73829125626645,0.389,0.163,1.46616905947198e-14,"10","Glmn"
5.13279419451768e-18,4.56591620090756,0.383,0.05,1.5398382583553e-14,"10","Gucy2e"
9.3420605214362e-18,4.37489434271424,0.284,0.165,2.80261815643086e-14,"10","Mllt6"
1.6542761193053e-17,2.42014143692156,0.321,0.028,4.96282835791589e-14,"10","Kif21a"
1.27262675982045e-16,1.48602422477011,0.389,0.204,3.81788027946134e-13,"10","Gm28198"
1.46982365480466e-16,7.84195077984885,0.481,0.101,4.40947096441399e-13,"10","Ppa1"
7.34615408616039e-16,2.92325551786552,0.29,0.03,2.20384622584812e-12,"10","Rp1l1"
1.41501736766131e-15,3.48153638249184,0.475,0.159,4.24505210298392e-12,"10","Ndrg3"
6.11991186150372e-14,1.19833544563076,0.377,0.139,1.83597355845112e-10,"10","Herc3"
1.97121440803796e-13,2.56579547014231,0.265,0.197,5.91364322411387e-10,"10","Tcp11l1"
3.55612797639325e-11,3.34297098034887,0.401,0.306,1.06683839291797e-07,"10","Zfp106"
4.2199014863333e-11,4.75822967918572,0.377,0.271,1.26597044589999e-07,"10","Rpl36al"
1.48720505416042e-10,4.41092391406957,0.34,0.131,4.46161516248125e-07,"10","Slc16a1"
4.65992513144574e-10,4.56207383216135,0.346,0.168,1.39797753943372e-06,"10","Agpat5"
6.14851865331341e-10,1.80514338846548,0.216,0.252,1.84455559599402e-06,"10","Gcc2"
2.82634644274619e-09,4.93922292564622,0.284,0.065,8.47903932823857e-06,"10","Dgke"
3.24341901626818e-09,1.40920607727945,0.068,0.307,9.73025704880453e-06,"10","Gm26917"
1.208257803797e-08,5.67265989941166,0.321,0.162,3.62477341139099e-05,"10","Cfap36"
1.27062439577592e-06,1.4647772586128,0.068,0.262,0.00381187318732776,"10","Tmem161b"
1.09808317130658e-05,1.97441185370583,0.358,0.247,0.0329424951391975,"10","Cfdp1"
1.56449657582218e-05,1.1896697970786,0.377,0.26,0.0469348972746654,"10","Odc1"
2.09318282563572e-55,9.73786511718398,0.852,0.136,6.27954847690715e-52,"11","Atad2"
9.67459481549189e-54,9.26513848466898,0.787,0.024,2.90237844464757e-50,"11","Top2a"
2.87862798438885e-53,1.7211492840445,0.779,0.015,8.63588395316657e-50,"11","Cit"
6.30729536826955e-53,3.5713679572701,0.844,0.07,1.89218861048086e-49,"11","Diaph3"
